City,Country code,timezone,Clouds,Precipitation,Pressure,Relative Humidity,Temperature,UV Index,Wind Speed,Local Time,UTC Time
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,10.25,999,96,26.2,2.8,1.0,2024-07-23T10:00:00,2024-07-23T03:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,11.5,998,96,26.3,3.5,1.0,2024-07-23T11:00:00,2024-07-23T04:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,7.25,997,96,26.5,3.7,1.0,2024-07-23T12:00:00,2024-07-23T05:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,8.25,997,95,26.6,3.5,1.0,2024-07-23T13:00:00,2024-07-23T06:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,5.75,996,95,26.1,2.9,2.0,2024-07-23T14:00:00,2024-07-23T07:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,3.0,995,95,25.6,2.0,3.0,2024-07-23T15:00:00,2024-07-23T08:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,1.25,994,95,25.1,1.3,4.0,2024-07-23T16:00:00,2024-07-23T09:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,1.25,994,95,25.2,0.8,3.66,2024-07-23T17:00:00,2024-07-23T10:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,2.25,995,96,25.4,0.6,3.33,2024-07-23T18:00:00,2024-07-23T11:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,2.25,995,96,25.5,0.0,3.0,2024-07-23T19:00:00,2024-07-23T12:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,1.5,995,96,25.5,0.0,2.66,2024-07-23T20:00:00,2024-07-23T13:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,2.25,995,96,25.5,0.0,2.33,2024-07-23T21:00:00,2024-07-23T14:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,2.75,995,96,25.5,0.0,2.0,2024-07-23T22:00:00,2024-07-23T15:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,2.25,995,96,25.4,0.0,2.0,2024-07-23T23:00:00,2024-07-23T16:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,2.25,995,97,25.3,0.0,2.0,2024-07-24T00:00:00,2024-07-23T17:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,2.5,995,97,25.2,0.0,2.0,2024-07-24T01:00:00,2024-07-23T18:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,6.25,995,97,25.3,0.0,2.0,2024-07-24T02:00:00,2024-07-23T19:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,4.0,994,96,25.4,0.0,2.0,2024-07-24T03:00:00,2024-07-23T20:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,1.0,994,96,25.5,0.0,2.0,2024-07-24T04:00:00,2024-07-23T21:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.5,995,96,25.6,0.0,1.33,2024-07-24T05:00:00,2024-07-23T22:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,995,97,25.6,0.6,0.66,2024-07-24T06:00:00,2024-07-23T23:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,995,97,25.7,0.8,1.6,2024-07-24T07:00:00,2024-07-24T00:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,95,0.0,995,92,26.6,1.2,0.66,2024-07-24T08:00:00,2024-07-24T01:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,91,0.0,995,88,27.6,1.9,1.33,2024-07-24T09:00:00,2024-07-24T02:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,87,0.0,995,84,28.5,2.8,2.0,2024-07-24T10:00:00,2024-07-24T03:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,79,1.5,995,82,29.1,3.5,1.66,2024-07-24T11:00:00,2024-07-24T04:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,70,0.5,995,80,29.6,3.7,1.33,2024-07-24T12:00:00,2024-07-24T05:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,62,0.0,994,78,30.2,3.5,1.0,2024-07-24T13:00:00,2024-07-24T06:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,62,0.0,994,77,30.6,3.1,0.66,2024-07-24T14:00:00,2024-07-24T07:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,62,0.0,993,76,31.1,2.1,0.33,2024-07-24T15:00:00,2024-07-24T08:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,62,0.0,993,74,31.5,1.3,0.8,2024-07-24T16:00:00,2024-07-24T09:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,66,0.5,993,77,30.8,0.8,1.2,2024-07-24T17:00:00,2024-07-24T10:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,70,0.5,993,80,30.2,0.6,0.8,2024-07-24T18:00:00,2024-07-24T11:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,75,0.5,994,83,29.5,0.0,0.8,2024-07-24T19:00:00,2024-07-24T12:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,75,1.75,994,86,28.8,0.0,0.8,2024-07-24T20:00:00,2024-07-24T13:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,75,1.5,995,89,28.2,0.0,0.8,2024-07-24T21:00:00,2024-07-24T14:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,75,0.25,995,93,27.5,0.0,0.8,2024-07-24T22:00:00,2024-07-24T15:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,83,0.0,995,92,27.3,0.0,0.8,2024-07-24T23:00:00,2024-07-24T16:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,91,0.0,995,92,27.2,0.0,1.2,2024-07-25T00:00:00,2024-07-24T17:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.25,995,92,27.0,0.0,1.2,2024-07-25T01:00:00,2024-07-24T18:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,994,93,27.0,0.0,1.6,2024-07-25T02:00:00,2024-07-24T19:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,994,94,27.0,0.0,2.0,2024-07-25T03:00:00,2024-07-24T20:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,993,94,27.0,0.0,2.0,2024-07-25T04:00:00,2024-07-24T21:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,79,0.0,994,92,27.3,0.0,0.66,2024-07-25T05:00:00,2024-07-24T22:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,58,0.0,994,89,27.7,0.7,1.33,2024-07-25T06:00:00,2024-07-24T23:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,37,0.0,994,86,28.0,1.2,2.0,2024-07-25T07:00:00,2024-07-25T00:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,50,0.0,995,81,29.4,1.7,2.0,2024-07-25T08:00:00,2024-07-25T01:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,62,0.5,995,75,30.7,3.0,2.0,2024-07-25T09:00:00,2024-07-25T02:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,75,0.5,995,70,32.1,3.8,2.0,2024-07-25T10:00:00,2024-07-25T03:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,75,0.0,994,67,32.8,5.2,1.66,2024-07-25T11:00:00,2024-07-25T04:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,75,0.0,994,64,33.5,4.8,1.33,2024-07-25T12:00:00,2024-07-25T05:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,75,1.0,993,61,34.2,3.9,1.0,2024-07-25T13:00:00,2024-07-25T06:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,75,0.75,993,65,33.6,3.2,1.0,2024-07-25T14:00:00,2024-07-25T07:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,75,1.0,993,69,33.1,2.0,1.0,2024-07-25T15:00:00,2024-07-25T08:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,75,0.25,992,74,32.5,1.3,1.0,2024-07-25T16:00:00,2024-07-25T09:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,58,0.0,993,77,31.7,0.8,0.66,2024-07-25T17:00:00,2024-07-25T10:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,41,0.0,993,81,30.8,0.7,0.33,2024-07-25T18:00:00,2024-07-25T11:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,25,0.0,993,84,30.0,0.0,1.6,2024-07-25T19:00:00,2024-07-25T12:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,97,0.0,994,87,29.6,0.0,1.6,2024-07-25T20:00:00,2024-07-25T13:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,94,0.0,994,89,29.1,0.0,1.6,2024-07-25T21:00:00,2024-07-25T14:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,80,0.0,995,92,28.7,0.0,1.2,2024-07-25T22:00:00,2024-07-25T15:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,61,0.0,994,92,28.5,0.0,1.2,2024-07-25T23:00:00,2024-07-25T16:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,38,0.0,994,93,28.4,0.0,0.8,2024-07-26T00:00:00,2024-07-25T17:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,3,0.0,994,94,28.2,0.0,0.4,2024-07-26T01:00:00,2024-07-25T18:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,45,0.0,994,94,28.0,0.0,0.4,2024-07-26T02:00:00,2024-07-25T19:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,91,0.0,994,94,27.9,0.0,0.4,2024-07-26T03:00:00,2024-07-25T20:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,91,0.0,994,94,27.7,0.0,0.8,2024-07-26T04:00:00,2024-07-25T21:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,92,0.0,994,93,28.1,0.0,0.8,2024-07-26T05:00:00,2024-07-25T22:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,93,0.0,995,92,28.6,0.7,1.2,2024-07-26T06:00:00,2024-07-25T23:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,96,0.0,995,92,29.0,0.8,0.8,2024-07-26T07:00:00,2024-07-26T00:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,98,0.0,995,81,30.5,1.3,0.33,2024-07-26T08:00:00,2024-07-26T01:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,98,0.0,995,72,32.0,2.0,0.66,2024-07-26T09:00:00,2024-07-26T02:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,94,0.0,995,64,33.5,3.1,1.0,2024-07-26T10:00:00,2024-07-26T03:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,95,0.0,995,60,34.5,3.8,1.0,2024-07-26T11:00:00,2024-07-26T04:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,96,0.0,995,56,35.6,4.1,1.0,2024-07-26T12:00:00,2024-07-26T05:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,92,0.0,994,52,36.6,4.1,1.0,2024-07-26T13:00:00,2024-07-26T06:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,93,0.0,994,52,37.1,3.3,1.0,2024-07-26T14:00:00,2024-07-26T07:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,84,0.0,993,51,37.5,2.8,1.0,2024-07-26T15:00:00,2024-07-26T08:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,87,0.0,993,51,38.0,1.5,1.0,2024-07-26T16:00:00,2024-07-26T09:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,79,0.0,993,58,36.7,0.9,1.0,2024-07-26T17:00:00,2024-07-26T10:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,70,0.0,993,65,35.5,0.7,1.0,2024-07-26T18:00:00,2024-07-26T11:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,62,0.0,994,73,34.2,0.0,1.0,2024-07-26T19:00:00,2024-07-26T12:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,86,0.0,994,77,33.7,0.0,0.66,2024-07-26T20:00:00,2024-07-26T13:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,55,0.0,995,80,33.2,0.0,0.33,2024-07-26T21:00:00,2024-07-26T14:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,66,0.0,996,84,32.7,0.0,2.4,2024-07-26T22:00:00,2024-07-26T15:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,94,0.0,996,85,32.3,0.0,2.0,2024-07-26T23:00:00,2024-07-26T16:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,99,0.0,996,87,31.9,0.0,1.6,2024-07-27T00:00:00,2024-07-26T17:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,996,88,31.5,0.0,1.2,2024-07-27T01:00:00,2024-07-26T18:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,996,89,31.0,0.0,1.2,2024-07-27T02:00:00,2024-07-26T19:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,99,0.0,996,91,30.5,0.0,0.8,2024-07-27T03:00:00,2024-07-26T20:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,62,0.0,996,92,30.0,0.0,1.2,2024-07-27T04:00:00,2024-07-26T21:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,75,0.0,997,93,30.0,0.0,1.2,2024-07-27T05:00:00,2024-07-26T22:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,87,0.0,997,94,30.0,0.7,0.8,2024-07-27T06:00:00,2024-07-26T23:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.25,998,94,30.0,0.8,0.8,2024-07-27T07:00:00,2024-07-27T00:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,95,1.0,998,84,31.6,1.2,0.66,2024-07-27T08:00:00,2024-07-27T01:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,91,0.25,998,76,33.1,2.2,1.33,2024-07-27T09:00:00,2024-07-27T02:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,87,0.0,998,68,34.7,3.8,2.0,2024-07-27T10:00:00,2024-07-27T03:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,87,0.0,998,62,35.7,4.6,1.66,2024-07-27T11:00:00,2024-07-27T04:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,87,0.0,998,56,36.6,4.0,1.33,2024-07-27T12:00:00,2024-07-27T05:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,87,0.0,997,51,37.6,3.8,1.0,2024-07-27T13:00:00,2024-07-27T06:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,87,0.0,997,53,37.4,2.9,1.0,2024-07-27T14:00:00,2024-07-27T07:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,87,0.0,996,54,37.2,2.0,1.0,2024-07-27T15:00:00,2024-07-27T08:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,87,0.5,996,55,37.0,1.3,1.0,2024-07-27T16:00:00,2024-07-27T09:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,91,0.25,996,59,36.2,0.8,0.66,2024-07-27T17:00:00,2024-07-27T10:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,95,0.0,997,63,35.4,0.6,0.33,2024-07-27T18:00:00,2024-07-27T11:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,1.25,998,67,34.6,0.0,2.0,2024-07-27T19:00:00,2024-07-27T12:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,91,0.0,998,72,33.9,0.0,0.66,2024-07-27T20:00:00,2024-07-27T13:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,83,0.0,999,76,33.2,0.0,1.33,2024-07-27T21:00:00,2024-07-27T14:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,75,0.25,1000,81,32.5,0.0,2.0,2024-07-27T22:00:00,2024-07-27T15:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,83,0.25,1001,85,30.2,0.0,1.66,2024-07-27T23:00:00,2024-07-27T16:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,91,0.5,1001,88,27.8,0.0,1.33,2024-07-28T00:00:00,2024-07-27T17:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,3.25,1002,93,25.5,0.0,1.0,2024-07-28T01:00:00,2024-07-27T18:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,91,7.0,1002,93,25.5,0.0,0.66,2024-07-28T02:00:00,2024-07-27T19:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,83,7.25,1001,93,25.5,0.0,0.33,2024-07-28T03:00:00,2024-07-27T20:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,75,3.5,1001,93,25.5,0.0,1.6,2024-07-28T04:00:00,2024-07-27T21:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,75,1.0,1001,93,25.8,0.0,0.33,2024-07-28T05:00:00,2024-07-27T22:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,75,1.0,1001,93,26.2,0.6,0.66,2024-07-28T06:00:00,2024-07-27T23:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,75,0.75,1002,93,26.5,0.8,1.0,2024-07-28T07:00:00,2024-07-28T00:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,83,0.5,1002,90,27.1,1.2,1.0,2024-07-28T08:00:00,2024-07-28T01:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,91,1.0,1002,88,27.6,1.9,1.0,2024-07-28T09:00:00,2024-07-28T02:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,1.0,1002,85,28.2,2.8,1.0,2024-07-28T10:00:00,2024-07-28T03:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,91,0.0,1002,79,29.6,3.5,1.0,2024-07-28T11:00:00,2024-07-28T04:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,83,0.0,1001,73,31.1,3.7,1.0,2024-07-28T12:00:00,2024-07-28T05:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,75,0.0,1000,67,32.5,3.5,1.0,2024-07-28T13:00:00,2024-07-28T06:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,83,0.0,999,69,32.4,2.9,1.33,2024-07-28T14:00:00,2024-07-28T07:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,91,0.0,999,70,32.3,2.0,1.66,2024-07-28T15:00:00,2024-07-28T08:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,998,72,32.2,1.3,2.0,2024-07-28T16:00:00,2024-07-28T09:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.25,999,75,31.7,0.8,1.66,2024-07-28T17:00:00,2024-07-28T10:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,1.0,999,79,31.2,0.6,1.33,2024-07-28T18:00:00,2024-07-28T11:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.75,1000,83,30.7,0.0,1.0,2024-07-28T19:00:00,2024-07-28T12:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,1.0,1001,85,30.5,0.0,1.33,2024-07-28T20:00:00,2024-07-28T13:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.75,1001,87,30.2,0.0,1.66,2024-07-28T21:00:00,2024-07-28T14:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.75,1002,90,30.0,0.0,2.0,2024-07-28T22:00:00,2024-07-28T15:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1001,90,29.8,0.0,1.66,2024-07-28T23:00:00,2024-07-28T16:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1000,91,29.7,0.0,1.33,2024-07-29T00:00:00,2024-07-28T17:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1000,92,29.5,0.0,1.0,2024-07-29T01:00:00,2024-07-28T18:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,999,93,28.9,0.0,0.66,2024-07-29T02:00:00,2024-07-28T19:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.25,999,94,28.3,0.0,0.33,2024-07-29T03:00:00,2024-07-28T20:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,1.25,999,95,27.7,0.0,1.6,2024-07-29T04:00:00,2024-07-28T21:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,1.5,1000,94,27.4,0.0,2.0,2024-07-29T05:00:00,2024-07-28T22:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,1.0,1000,92,27.0,0.6,2.0,2024-07-29T06:00:00,2024-07-28T23:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,1.0,1001,91,26.7,0.8,2.0,2024-07-29T07:00:00,2024-07-29T00:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.75,1001,89,27.3,1.2,0.33,2024-07-29T08:00:00,2024-07-29T01:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.5,1001,88,28.0,1.9,0.66,2024-07-29T09:00:00,2024-07-29T02:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.5,1001,86,28.6,2.8,1.0,2024-07-29T10:00:00,2024-07-29T03:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.5,1001,86,28.9,3.5,0.66,2024-07-29T11:00:00,2024-07-29T04:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,1.25,1000,86,29.2,3.7,0.33,2024-07-29T12:00:00,2024-07-29T05:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,2.0,1000,86,29.5,3.5,1.2,2024-07-29T13:00:00,2024-07-29T06:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,2.75,1000,88,28.4,2.9,0.66,2024-07-29T14:00:00,2024-07-29T07:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,3.75,999,91,27.3,2.0,1.33,2024-07-29T15:00:00,2024-07-29T08:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,3.0,999,94,26.2,1.3,2.0,2024-07-29T16:00:00,2024-07-29T09:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,1.75,999,94,26.5,0.8,2.0,2024-07-29T17:00:00,2024-07-29T10:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.75,1000,94,26.7,0.6,2.0,2024-07-29T18:00:00,2024-07-29T11:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.25,1000,94,27.0,0.0,2.0,2024-07-29T19:00:00,2024-07-29T12:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,83,0.25,1001,94,27.0,0.0,2.0,2024-07-29T20:00:00,2024-07-29T13:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,66,0.5,1001,94,27.0,0.0,2.0,2024-07-29T21:00:00,2024-07-29T14:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,50,0.5,1002,94,27.0,0.0,2.0,2024-07-29T22:00:00,2024-07-29T15:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,66,0.5,1001,94,27.1,0.0,1.33,2024-07-29T23:00:00,2024-07-29T16:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,83,0.75,1001,94,27.1,0.0,0.66,2024-07-30T00:00:00,2024-07-29T17:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,1.5,1000,94,27.2,0.0,2.0,2024-07-30T01:00:00,2024-07-29T18:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,1.5,1000,94,27.0,0.0,2.0,2024-07-30T02:00:00,2024-07-29T19:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,1.0,1000,93,26.9,0.0,2.0,2024-07-30T03:00:00,2024-07-29T20:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,1.25,999,93,26.7,0.0,2.0,2024-07-30T04:00:00,2024-07-29T21:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,1.0,1000,93,26.8,0.0,0.66,2024-07-30T05:00:00,2024-07-29T22:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,1.5,1000,94,26.9,0.6,1.33,2024-07-30T06:00:00,2024-07-29T23:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,1.25,1001,94,27.0,0.8,2.0,2024-07-30T07:00:00,2024-07-30T00:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.75,1001,89,27.8,1.2,2.33,2024-07-30T08:00:00,2024-07-30T01:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.75,1000,85,28.7,1.9,2.66,2024-07-30T09:00:00,2024-07-30T02:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.5,1000,81,29.5,2.8,3.0,2024-07-30T10:00:00,2024-07-30T03:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.5,1000,80,29.7,3.5,2.33,2024-07-30T11:00:00,2024-07-30T04:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,1.5,1000,79,30.0,3.8,1.66,2024-07-30T12:00:00,2024-07-30T05:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,2.0,1000,79,30.2,3.6,1.0,2024-07-30T13:00:00,2024-07-30T06:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,2.0,999,82,29.6,2.9,1.33,2024-07-30T14:00:00,2024-07-30T07:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,2.5,999,86,29.1,2.0,1.66,2024-07-30T15:00:00,2024-07-30T08:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,3.0,999,90,28.5,1.3,2.0,2024-07-30T16:00:00,2024-07-30T09:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,2.25,999,91,28.2,0.8,1.66,2024-07-30T17:00:00,2024-07-30T10:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,1.25,1000,93,28.0,0.6,1.33,2024-07-30T18:00:00,2024-07-30T11:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,1.0,1000,94,27.7,0.0,1.0,2024-07-30T19:00:00,2024-07-30T12:00:00
